,images,brand
5633,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4350-108_zoom4.jpg,asics
5634,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4350-298_zoom1.jpg,asics
5634,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4350-298_zoom2.jpg,asics
5634,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4350-298_zoom3.jpg,asics
5634,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4350-298_zoom4.jpg,asics
5635,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4359-088_zoom1.jpg,asics
5635,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4359-088_zoom2.jpg,asics
5635,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4359-088_zoom3.jpg,asics
5635,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4359-088_zoom4.jpg,asics
5637,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-189_zoom1.jpg,mizuno
5637,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-189_zoom2.jpg,mizuno
5637,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-189_zoom3.jpg,mizuno
5637,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-189_zoom4.jpg,mizuno
5638,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-791_zoom1.jpg,mizuno
5638,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-791_zoom2.jpg,mizuno
5638,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-791_zoom3.jpg,mizuno
5638,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-791_zoom4.jpg,mizuno
5640,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-244_zoom1.jpg,mizuno
5640,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-244_zoom2.jpg,mizuno
5640,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-244_zoom3.jpg,mizuno
5640,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-244_zoom4.jpg,mizuno
5640,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-244_zoom5.jpg,mizuno
5640,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-244_zoom6.jpg,mizuno
5640,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-244_zoom7.jpg,mizuno
5641,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-084_zoom1.jpg,mizuno
5641,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-084_zoom2.jpg,mizuno
5641,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-084_zoom3.jpg,mizuno
5641,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-1959-084_zoom4.jpg,mizuno
5642,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-4144-036_zoom1.jpg,fila
5642,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-4144-036_zoom2.jpg,fila
5642,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-4144-036_zoom3.jpg,fila
5642,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-4144-036_zoom4.jpg,fila
5642,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-4144-036_zoom5.jpg,fila
5644,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4387-006_zoom1.jpg,adidas
5644,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4387-006_zoom2.jpg,adidas
5644,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4387-006_zoom3.jpg,adidas
5644,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4387-006_zoom4.jpg,adidas
5657,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-026_zoom1.jpg,nike
5657,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-026_zoom2.jpg,nike
5657,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-026_zoom3.jpg,nike
5657,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-026_zoom4.jpg,nike
5658,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-024_zoom1.jpg,nike
5658,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-024_zoom2.jpg,nike
5658,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-024_zoom3.jpg,nike
5658,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-024_zoom4.jpg,nike
5659,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-158_zoom1.jpg,nike
5659,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-158_zoom2.jpg,nike
5659,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-158_zoom3.jpg,nike
5659,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-158_zoom4.jpg,nike
5660,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-342_zoom1.jpg,nike
5660,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-342_zoom2.jpg,nike
5660,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-342_zoom3.jpg,nike
5660,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-342_zoom4.jpg,nike
5661,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-380_zoom1.jpg,nike
5661,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-380_zoom2.jpg,nike
5661,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-380_zoom3.jpg,nike
5661,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-380_zoom4.jpg,nike
5662,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-178_zoom1.jpg,nike
5662,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-178_zoom2.jpg,nike
5662,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-178_zoom3.jpg,nike
5662,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-178_zoom4.jpg,nike
5663,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-115_zoom1.jpg,nike
5663,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-115_zoom2.jpg,nike
5663,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-115_zoom3.jpg,nike
5663,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-115_zoom4.jpg,nike
5664,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-028_zoom1.jpg,nike
5664,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-028_zoom2.jpg,nike
5664,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-028_zoom3.jpg,nike
5664,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-028_zoom4.jpg,nike
5665,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-310_zoom1.jpg,nike
5665,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-310_zoom2.jpg,nike
5665,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-310_zoom3.jpg,nike
5665,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-310_zoom4.jpg,nike
5666,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-058_zoom1.jpg,nike
5666,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-058_zoom2.jpg,nike
5666,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-058_zoom3.jpg,nike
5666,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-058_zoom4.jpg,nike
5667,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-298_zoom1.jpg,nike
5667,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-298_zoom2.jpg,nike
5667,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-298_zoom3.jpg,nike
5667,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-1407-298_zoom4.jpg,nike
5673,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9167-010_zoom1.jpg,adidas
5673,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9167-010_zoom2.jpg,adidas
5673,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9167-010_zoom3.jpg,adidas
5673,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9167-010_zoom4.jpg,adidas
5676,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9176-170_zoom1.jpg,adidas
5676,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9176-170_zoom2.jpg,adidas
5676,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9176-170_zoom3.jpg,adidas
5676,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9176-170_zoom4.jpg,adidas
5680,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2029-937_zoom1.jpg,olympikus
5681,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2029-008_zoom1.jpg,olympikus
5681,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2029-008_zoom2.jpg,olympikus
5681,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2029-008_zoom3.jpg,olympikus
5681,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2029-008_zoom4.jpg,olympikus
5687,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-4335-010_zoom1.jpg,mizuno
5687,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-4335-010_zoom2.jpg,mizuno
5687,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-4335-010_zoom3.jpg,mizuno
5687,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-4335-010_zoom4.jpg,mizuno
5688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-4335-008_zoom1.jpg,mizuno
5688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-4335-008_zoom2.jpg,mizuno
5688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-4335-008_zoom3.jpg,mizuno
5688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-4335-008_zoom4.jpg,mizuno
5688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-4335-008_zoom5.jpg,mizuno
5688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-4335-008_zoom6.jpg,mizuno
5689,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-879_zoom1.jpg,olympikus
5689,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-879_zoom2.jpg,olympikus
5689,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-879_zoom3.jpg,olympikus
5689,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-879_zoom4.jpg,olympikus
5689,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-879_zoom5.jpg,olympikus
5690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-853_zoom1.jpg,olympikus
5690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-853_zoom2.jpg,olympikus
5690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-853_zoom3.jpg,olympikus
5690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-853_zoom4.jpg,olympikus
5690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-853_zoom5.jpg,olympikus
5691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-036_zoom1.jpg,olympikus
5691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-036_zoom2.jpg,olympikus
5691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-036_zoom3.jpg,olympikus
5691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-036_zoom4.jpg,olympikus
5691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-036_zoom5.jpg,olympikus
5692,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-446_zoom1.jpg,olympikus
5692,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-446_zoom2.jpg,olympikus
5692,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-446_zoom3.jpg,olympikus
5692,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-446_zoom4.jpg,olympikus
5692,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2128-446_zoom5.jpg,olympikus
5703,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-172_zoom1.jpg,fila
5703,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-172_zoom2.jpg,fila
5703,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-172_zoom3.jpg,fila
5703,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-172_zoom4.jpg,fila
5704,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-012_zoom1.jpg,fila
5704,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-012_zoom2.jpg,fila
5704,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-012_zoom3.jpg,fila
5704,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-012_zoom4.jpg,fila
5705,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-006_zoom1.jpg,fila
5705,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-006_zoom2.jpg,fila
5705,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-006_zoom3.jpg,fila
5705,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-006_zoom4.jpg,fila
5706,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-076_zoom1.jpg,fila
5706,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-076_zoom2.jpg,fila
5706,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-076_zoom3.jpg,fila
5706,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-3293-076_zoom4.jpg,fila
5707,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-010_zoom1.jpg,adidas
5707,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-010_zoom2.jpg,adidas
5707,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-010_zoom3.jpg,adidas
5707,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-010_zoom4.jpg,adidas
5708,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-012_zoom1.jpg,adidas
5708,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-012_zoom2.jpg,adidas
5708,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-012_zoom3.jpg,adidas
5708,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-012_zoom4.jpg,adidas
5709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-006_zoom1.jpg,adidas
5709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-006_zoom2.jpg,adidas
5709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-006_zoom3.jpg,adidas
5709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-006_zoom4.jpg,adidas
5709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-006_zoom5.jpg,adidas
5709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-4400-006_zoom6.jpg,adidas
5710,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-004_zoom1.jpg,asics
5710,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-004_zoom2.jpg,asics
5710,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-004_zoom3.jpg,asics
5710,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-004_zoom4.jpg,asics
5712,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-793_zoom1.jpg,asics
5712,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-793_zoom2.jpg,asics
5712,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-793_zoom3.jpg,asics
5712,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-793_zoom4.jpg,asics
5715,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-240_zoom1.jpg,asics
5715,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-240_zoom2.jpg,asics
5715,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-240_zoom3.jpg,asics
5715,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-240_zoom4.jpg,asics
5716,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-006_zoom1.jpg,asics
5716,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-006_zoom2.jpg,asics
5716,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-006_zoom3.jpg,asics
5716,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3063-006_zoom4.jpg,asics
5724,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-519_zoom1.jpg,olympikus
5724,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-519_zoom2.jpg,olympikus
5724,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-519_zoom3.jpg,olympikus
5724,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-519_zoom4.jpg,olympikus
5724,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-519_zoom5.jpg,olympikus
5725,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-405_zoom1.jpg,olympikus
5725,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-405_zoom2.jpg,olympikus
5725,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-405_zoom3.jpg,olympikus
5725,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-405_zoom4.jpg,olympikus
5725,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-405_zoom5.jpg,olympikus
5726,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-793_zoom1.jpg,olympikus
5726,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-793_zoom2.jpg,olympikus
5726,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-793_zoom3.jpg,olympikus
5726,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-793_zoom4.jpg,olympikus
5726,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-793_zoom5.jpg,olympikus
5727,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-244_zoom1.jpg,olympikus
5727,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-244_zoom2.jpg,olympikus
5727,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-244_zoom3.jpg,olympikus
5727,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-244_zoom4.jpg,olympikus
5727,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2150-244_zoom5.jpg,olympikus
5734,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9165-036_zoom1.jpg,adidas
5734,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9165-036_zoom2.jpg,adidas
5734,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9165-036_zoom3.jpg,adidas
5734,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9165-036_zoom4.jpg,adidas
5740,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-008_zoom1.jpg,adidas
5740,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-008_zoom2.jpg,adidas
5740,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-008_zoom3.jpg,adidas
5740,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-008_zoom4.jpg,adidas
5741,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-242_zoom1.jpg,adidas
5741,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-242_zoom2.jpg,adidas
5741,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-242_zoom3.jpg,adidas
5741,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-242_zoom4.jpg,adidas
5742,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-234_zoom1.jpg,adidas
5742,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-234_zoom2.jpg,adidas
5742,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-234_zoom3.jpg,adidas
5742,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-2018-234_zoom4.jpg,adidas
5746,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-028_zoom1.jpg,mizuno
5746,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-028_zoom2.jpg,mizuno
5746,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-028_zoom3.jpg,mizuno
5746,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-028_zoom4.jpg,mizuno
5747,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-234_zoom1.jpg,mizuno
5747,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-234_zoom2.jpg,mizuno
5747,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-234_zoom3.jpg,mizuno
5747,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-234_zoom4.jpg,mizuno
5748,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-825_zoom1.jpg,mizuno
5748,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-825_zoom2.jpg,mizuno
5748,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-825_zoom3.jpg,mizuno
5748,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-825_zoom4.jpg,mizuno
5749,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-189_zoom1.jpg,mizuno
5749,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-189_zoom2.jpg,mizuno
5749,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-189_zoom3.jpg,mizuno
5749,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-189_zoom4.jpg,mizuno
5750,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-296_zoom1.jpg,mizuno
5750,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-296_zoom2.jpg,mizuno
5750,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-296_zoom3.jpg,mizuno
5750,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-296_zoom4.jpg,mizuno
5751,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-086_zoom1.jpg,mizuno
5751,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-086_zoom2.jpg,mizuno
5751,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-086_zoom3.jpg,mizuno
5751,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D16-0452-086_zoom4.jpg,mizuno
5759,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-006_zoom1.jpg,nike
5759,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-006_zoom2.jpg,nike
5759,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-006_zoom3.jpg,nike
5759,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-006_zoom4.jpg,nike
5760,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-010_zoom1.jpg,nike
5760,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-010_zoom2.jpg,nike
5760,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-010_zoom3.jpg,nike
5760,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-010_zoom4.jpg,nike
5760,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-010_zoom5.jpg,nike
5761,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-199_zoom1.jpg,nike
5761,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-199_zoom2.jpg,nike
5761,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-199_zoom3.jpg,nike
5761,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-199_zoom4.jpg,nike
5762,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-026_zoom1.jpg,nike
5762,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-026_zoom2.jpg,nike
5762,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-026_zoom3.jpg,nike
5762,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-026_zoom4.jpg,nike
5762,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-026_zoom5.jpg,nike
5762,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-026_zoom6.jpg,nike
5763,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-102_zoom1.jpg,nike
